prediction_candidate,min_ev,bid_offset_steps,min_q,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,trade_count,order_count,order_coverage,fill_rate,correct_count,correct_fill_rate,wrong_fill_forced,wrong_fill_printed,sum_pnl,mean_accepted_pnl,mean_pnl_filled,win_pnl_sum,loss_pnl_sum,mean_bid,median_bid,mean_expected_ev,negative_expected_ev_share,mean_model_fill_prob,realized_correct_fill_rate_submitted,submitted_fill_calibration_gap
lightgbm,-0.25,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.245,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.24,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.235,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.23,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.225,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.22,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.215,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.21,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
lightgbm,-0.205,-4.0,0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,467.0,1242.0,1.0,0.37600644122383253,911.0,0.14928649835345773,1.0,0.6737160120845922,15.629999999999999,0.012584541062801931,0.033468950749464675,79.24000000000001,-63.61,0.2927294685990338,0.36,0.02147610042129406,0.4758454106280193,0.16402795653042607,0.14928649835345773,0.014741458176968342
